split,task_id,scenario_id,compiled,dispatchable,abstained,incomplete,intent_type,missing_slots,abstain_reason,unsupported_bucket,instruction_hash
test_challenge,cdaaea5_3,cdaaea5,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,cef4be8c129db0c5
test_challenge,f099b4c_1,f099b4c,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,22c794d82d34b918
test_challenge,f099b4c_2,f099b4c,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,22c794d82d34b918
test_challenge,f099b4c_3,f099b4c,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,22c794d82d34b918
test_challenge,dcb2559_1,dcb2559,0,0,0,0,unsupported,,,spotify_music,13b7ec37711b245c
test_challenge,dcb2559_2,dcb2559,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,32b7b2bca1613973
test_challenge,dcb2559_3,dcb2559,0,0,0,0,unsupported,,,spotify_music,13b7ec37711b245c
test_challenge,365e0a3_1,365e0a3,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,efec3c46abf228e4
test_challenge,365e0a3_2,365e0a3,0,0,0,0,unsupported,,,spotify_music,1236312c98d4c014
test_challenge,365e0a3_3,365e0a3,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,efec3c46abf228e4
test_challenge,476b213_1,476b213,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,27236a191027e1bf
test_challenge,476b213_2,476b213,0,0,0,0,unsupported,,,venmo_payment_or_request,14be37df78d0a5b4
test_challenge,476b213_3,476b213,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,27236a191027e1bf
test_challenge,ba46d91_1,ba46d91,0,0,0,0,unsupported,,,spotify_music,f59842db13868e60
test_challenge,ba46d91_2,ba46d91,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,41156d893626bcce
test_challenge,ba46d91_3,ba46d91,0,0,0,0,unsupported,,,spotify_music,ebc2a65cbf7899b2
test_challenge,3f3c139_1,3f3c139,1,1,0,0,appworld_remove_expired_payment_cards,,,,a4930a03153c2943
test_challenge,3f3c139_2,3f3c139,1,1,0,0,appworld_remove_expired_payment_cards,,,,a4930a03153c2943
test_challenge,3f3c139_3,3f3c139,1,1,0,0,appworld_remove_expired_payment_cards,,,,a4930a03153c2943
test_challenge,6d59d90_1,6d59d90,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,c6ffc3bba5957257
test_challenge,6d59d90_2,6d59d90,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,2d32895c9229690f
test_challenge,6d59d90_3,6d59d90,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,1358917df1176781
test_challenge,d8e490b_1,d8e490b,0,0,0,0,unsupported,,,gmail_email,0a19b222da8bebed
test_challenge,d8e490b_2,d8e490b,0,0,0,0,unsupported,,,gmail_email,a49bf83715eba311
test_challenge,d8e490b_3,d8e490b,0,0,0,0,unsupported,,,gmail_email,9319cc3c1c5490fe
test_challenge,998908e_1,998908e,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,0492b13e5fb467fb
test_challenge,998908e_2,998908e,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,ee20fb006560a5e1
test_challenge,998908e_3,998908e,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,b1da5be8d58a72d5
test_challenge,dcbd34b_1,dcbd34b,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,8b97b098ec34e4f3
test_challenge,dcbd34b_2,dcbd34b,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,2f739fb013a3adc2
test_challenge,dcbd34b_3,dcbd34b,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,6e6792f1cd4a8fcf
test_challenge,7bdaf23_1,7bdaf23,1,1,0,0,appworld_gmail_download_flight_ticket_attachment,,,,a0c56a004a48891e
test_challenge,7bdaf23_2,7bdaf23,1,1,0,0,appworld_gmail_download_flight_ticket_attachment,,,,f183d1e94076c4e2
test_challenge,7bdaf23_3,7bdaf23,1,1,0,0,appworld_gmail_download_flight_ticket_attachment,,,,7278708d8cdc8f14
test_challenge,a97e35d_1,a97e35d,0,0,0,0,unsupported,,,gmail_email,a7d04617df3ed5a1
test_challenge,a97e35d_2,a97e35d,0,0,0,0,unsupported,,,gmail_email,c4ccf9f9265dc129
test_challenge,a97e35d_3,a97e35d,0,0,0,0,unsupported,,,gmail_email,e658c08c7a590153
test_challenge,33e202d_1,33e202d,0,0,0,0,unsupported,,,gmail_email,b703da4127e1c22c
test_challenge,33e202d_2,33e202d,0,0,0,0,unsupported,,,gmail_email,ca39a6e80fd52e91
test_challenge,33e202d_3,33e202d,0,0,0,0,unsupported,,,gmail_email,66b15ccdfe66ac6f
test_challenge,a53a8fd_1,a53a8fd,1,1,0,0,appworld_gmail_attach_job_search_files_and_send,,,,1cf4ce7da176ad5d
test_challenge,a53a8fd_2,a53a8fd,1,1,0,0,appworld_gmail_attach_job_search_files_and_send,,,,eaf08f23188c1c19
test_challenge,a53a8fd_3,a53a8fd,1,1,0,0,appworld_gmail_attach_job_search_files_and_send,,,,37a243acac432bfb
test_challenge,906f2c7_1,906f2c7,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,a1de9e8d19f80140
test_challenge,906f2c7_2,906f2c7,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,b73cfef8a5247d65
test_challenge,906f2c7_3,906f2c7,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,cd042b714108927f
test_challenge,a3ba388_1,a3ba388,0,0,0,0,unsupported,,,gmail_email,99b071bea401d609
test_challenge,a3ba388_2,a3ba388,0,0,0,0,unsupported,,,gmail_email,21b94257dbb40b26
test_challenge,a3ba388_3,a3ba388,0,0,0,0,unsupported,,,gmail_email,08ed62042fa3e236
test_challenge,b68eb83_1,b68eb83,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,e996b73d02491fb5
test_challenge,b68eb83_2,b68eb83,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,894cc126a01100c8
test_challenge,b68eb83_3,b68eb83,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,6b0581c32b7012d2
test_challenge,f6f2e67_1,f6f2e67,0,0,0,0,unsupported,,,gmail_email,3787121ceca4c83c
test_challenge,f6f2e67_2,f6f2e67,0,0,0,0,unsupported,,,gmail_email,e7eab72dd1f60aaf
test_challenge,f6f2e67_3,f6f2e67,0,0,0,0,unsupported,,,gmail_email,578d2858f117ecf7
test_challenge,36705ae_1,36705ae,0,0,0,0,unsupported,,,gmail_email,d1f7aea9cf39b814
test_challenge,36705ae_2,36705ae,0,0,0,0,unsupported,,,gmail_email,b265d13f75f35cc3
test_challenge,36705ae_3,36705ae,0,0,0,0,unsupported,,,gmail_email,a4a69698dfe4809c
test_challenge,bcb9696_1,bcb9696,0,0,0,0,unsupported,,,gmail_email,067b7f5123881bca
test_challenge,bcb9696_2,bcb9696,0,0,0,0,unsupported,,,gmail_email,57d03ab7d4f6ed4f
test_challenge,bcb9696_3,bcb9696,0,0,0,0,unsupported,,,gmail_email,067b7f5123881bca
test_challenge,98d2608_1,98d2608,0,0,0,0,unsupported,,,gmail_email,210d030aff4a7efc
test_challenge,98d2608_2,98d2608,0,0,0,0,unsupported,,,gmail_email,167b04aab6a02eb2
test_challenge,98d2608_3,98d2608,0,0,0,0,unsupported,,,gmail_email,7a47a4d3df97b383
test_challenge,baeb104_1,baeb104,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,b0ec5431c3f4b87d
test_challenge,baeb104_2,baeb104,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,4e922c5727844f94
test_challenge,baeb104_3,baeb104,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,04027a4ead7d2378
test_challenge,e70b117_1,e70b117,0,0,0,0,unsupported,,,gmail_email,c11516f3316e3787
test_challenge,e70b117_2,e70b117,0,0,0,0,unsupported,,,gmail_email,642f8915733e46c5
test_challenge,e70b117_3,e70b117,0,0,0,0,unsupported,,,gmail_email,7f7975222dff6d4e
test_challenge,4ac4a8d_1,4ac4a8d,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,31de6656bb0ddcda
test_challenge,4ac4a8d_2,4ac4a8d,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,2d34b66ee75ef3aa
test_challenge,4ac4a8d_3,4ac4a8d,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,58c039a5ac45d15f
test_challenge,8f79e35_1,8f79e35,0,0,0,0,unsupported,,,gmail_email,b8abf3ad04d7269c
test_challenge,8f79e35_2,8f79e35,0,0,0,0,unsupported,,,gmail_email,b8abf3ad04d7269c
test_challenge,8f79e35_3,8f79e35,0,0,0,0,unsupported,,,gmail_email,b8abf3ad04d7269c
test_challenge,ffea2b5_1,ffea2b5,0,0,0,0,unsupported,,,gmail_email,83003917660fd073
test_challenge,ffea2b5_2,ffea2b5,0,0,0,0,unsupported,,,gmail_email,7b4552e117075a48
test_challenge,ffea2b5_3,ffea2b5,0,0,0,0,unsupported,,,gmail_email,dfa29c76006141f8
test_challenge,3fcc458_1,3fcc458,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,2002417e08b158ad
test_challenge,3fcc458_2,3fcc458,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,a82969adf6d86c73
test_challenge,3fcc458_3,3fcc458,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,c09c70e4d1fb5983
test_challenge,a1d3dfd_1,a1d3dfd,0,0,0,0,unsupported,,,spotify_music,dfd5d642e43da969
test_challenge,a1d3dfd_2,a1d3dfd,0,0,0,0,unsupported,,,spotify_music,2f772c7d6f7f7284
test_challenge,a1d3dfd_3,a1d3dfd,0,0,0,0,unsupported,,,spotify_music,dfd5d642e43da969
test_challenge,82d2e01_1,82d2e01,1,1,0,0,appworld_venmo_pay_flight_bill_from_email,,,,f4d3f4ab7c95523c
test_challenge,82d2e01_2,82d2e01,1,1,0,0,appworld_venmo_pay_flight_bill_from_email,,,,2588ed5bc85d8f42
test_challenge,82d2e01_3,82d2e01,1,1,0,0,appworld_venmo_pay_flight_bill_from_email,,,,493d157d76e79d7b
test_challenge,a7179fa_1,a7179fa,0,0,0,0,unsupported,,,gmail_email,6e1e0c15b856f017
test_challenge,a7179fa_2,a7179fa,0,0,0,0,unsupported,,,gmail_email,eed60aa139df35b1
test_challenge,a7179fa_3,a7179fa,0,0,0,0,unsupported,,,gmail_email,1da5e2f7884a7de2
test_challenge,80acbaf_1,80acbaf,0,0,0,0,unsupported,,,spotify_music,0c4a922481a11d34
test_challenge,80acbaf_2,80acbaf,0,0,0,0,unsupported,,,spotify_music,0c4a922481a11d34
test_challenge,80acbaf_3,80acbaf,0,0,0,0,unsupported,,,spotify_music,0c4a922481a11d34
test_challenge,e0fe09c_1,e0fe09c,1,1,0,0,appworld_gmail_label_notification_threads_by_app,,,,565fff951f52f6d2
test_challenge,e0fe09c_2,e0fe09c,1,1,0,0,appworld_gmail_label_notification_threads_by_app,,,,565fff951f52f6d2
test_challenge,e0fe09c_3,e0fe09c,1,1,0,0,appworld_gmail_label_notification_threads_by_app,,,,565fff951f52f6d2
test_challenge,7264edc_1,7264edc,0,0,0,0,unsupported,,,gmail_email,21b2411841accde3
test_challenge,7264edc_2,7264edc,0,0,0,0,unsupported,,,gmail_email,0988434e6979708f
test_challenge,7264edc_3,7264edc,0,0,0,0,unsupported,,,gmail_email,40dad28f8a26bc9e
test_challenge,f691597_1,f691597,0,0,0,0,unsupported,,,gmail_email,40f8120599a7ca76
test_challenge,f691597_2,f691597,0,0,0,0,unsupported,,,gmail_email,0093c667aed2314d
test_challenge,f691597_3,f691597,0,0,0,0,unsupported,,,gmail_email,3352f43860287480
test_challenge,a132254_1,a132254,1,1,0,0,appworld_gmail_forward_anniversary_announcement_email,,,,ff4700d2b7af9cca
test_challenge,a132254_2,a132254,1,1,0,0,appworld_gmail_forward_anniversary_announcement_email,,,,14fbcbf3a228f729
test_challenge,a132254_3,a132254,1,1,0,0,appworld_gmail_forward_anniversary_announcement_email,,,,e96b1850cff91ec1
test_challenge,09ac073_1,09ac073,1,1,0,0,appworld_gmail_thread_cleanup,,,,6986c0ea851f81c2
test_challenge,09ac073_2,09ac073,1,1,0,0,appworld_gmail_thread_cleanup,,,,a3a88ebd22fc97e7
test_challenge,09ac073_3,09ac073,1,1,0,0,appworld_gmail_thread_cleanup,,,,7a13d7932c1c4e63
test_challenge,6a5e690_1,6a5e690,1,1,0,0,appworld_gmail_send_future_scheduled_drafts_now,,,,1012a4f64039f0f9
test_challenge,6a5e690_2,6a5e690,1,1,0,0,appworld_gmail_send_future_scheduled_drafts_now,,,,1012a4f64039f0f9
test_challenge,6a5e690_3,6a5e690,1,1,0,0,appworld_gmail_send_future_scheduled_drafts_now,,,,1012a4f64039f0f9
test_challenge,e52623a_1,e52623a,1,1,0,0,appworld_gmail_relabel_priority_threads,,,,805148bed6ea5c3f
test_challenge,e52623a_2,e52623a,1,1,0,0,appworld_gmail_relabel_priority_threads,,,,3f79722c1c8185b9
test_challenge,e52623a_3,e52623a,1,1,0,0,appworld_gmail_relabel_priority_threads,,,,aecf738204f0b229
test_challenge,5e27cd7_1,5e27cd7,1,1,0,0,appworld_delete_gmail_empty_drafts,,,,4451cde1e2595b2a
test_challenge,5e27cd7_2,5e27cd7,1,1,0,0,appworld_delete_gmail_empty_drafts,,,,a9df42f085738728
test_challenge,5e27cd7_3,5e27cd7,1,1,0,0,appworld_delete_gmail_empty_drafts,,,,4451cde1e2595b2a
test_challenge,277d81d_1,277d81d,1,1,0,0,appworld_gmail_mark_threads_read_state_by_calendar_window,,,,ac4135e35d3d515d
test_challenge,277d81d_2,277d81d,1,1,0,0,appworld_gmail_mark_threads_read_state_by_calendar_window,,,,116b5ff0addde545
test_challenge,277d81d_3,277d81d,1,1,0,0,appworld_gmail_mark_threads_read_state_by_calendar_window,,,,6d5fac2b44cb50f6
test_challenge,ce73d68_1,ce73d68,0,0,0,0,unsupported,,,gmail_email,45db4ed1a155a4c3
test_challenge,ce73d68_2,ce73d68,0,0,0,0,unsupported,,,gmail_email,e1a43f22fe0cbdef
test_challenge,ce73d68_3,ce73d68,0,0,0,0,unsupported,,,gmail_email,310b1d0e5f0b02bf
test_challenge,d37c235_1,d37c235,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,b1386b14e72244dd
test_challenge,d37c235_2,d37c235,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,b1386b14e72244dd
test_challenge,d37c235_3,d37c235,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,b1386b14e72244dd
test_challenge,4d12842_1,4d12842,1,1,0,0,appworld_gmail_delete_archived_threads_by_calendar_window,,,,818e19a3f41a4c45
test_challenge,4d12842_2,4d12842,1,1,0,0,appworld_gmail_delete_archived_threads_by_calendar_window,,,,73d85dc062817201
test_challenge,4d12842_3,4d12842,1,1,0,0,appworld_gmail_delete_archived_threads_by_calendar_window,,,,a9ad16f557b5627e
test_challenge,69ba40f_1,69ba40f,0,0,0,0,unsupported,,,gmail_email,3fd859a04e9c7203
test_challenge,69ba40f_2,69ba40f,0,0,0,0,unsupported,,,gmail_email,dbe66dd12dae9931
test_challenge,69ba40f_3,69ba40f,0,0,0,0,unsupported,,,gmail_email,927e3db33e3e8263
test_challenge,af84964_1,af84964,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,bb578316f1dc0bcf
test_challenge,af84964_2,af84964,0,0,0,0,unsupported,,,gmail_email,8f475e85fa4f6c9d
test_challenge,af84964_3,af84964,0,0,0,0,unsupported,,,gmail_email,bc00f1665009b3c0
test_challenge,e775c78_1,e775c78,0,0,0,0,unsupported,,,gmail_email,150cee38ba1430a0
test_challenge,e775c78_2,e775c78,0,0,0,0,unsupported,,,gmail_email,040203bbc36cf64e
test_challenge,e775c78_3,e775c78,0,0,0,0,unsupported,,,gmail_email,b119937c1529f905
test_challenge,2ff4dfb_1,2ff4dfb,0,0,0,0,unsupported,,,gmail_email,fa4253ce61addb9d
test_challenge,2ff4dfb_2,2ff4dfb,0,0,0,0,unsupported,,,gmail_email,00c10a0da55af182
test_challenge,2ff4dfb_3,2ff4dfb,0,0,0,0,unsupported,,,gmail_email,30d50f3aedb46efe
test_challenge,fddb6b6_1,fddb6b6,1,1,0,0,appworld_gmail_forward_caterer_bill_to_manager_with_note,,,,3375a61e4bdf9a07
test_challenge,fddb6b6_2,fddb6b6,1,1,0,0,appworld_gmail_forward_caterer_bill_to_manager_with_note,,,,1caa6aedb7c5f8d8
test_challenge,fddb6b6_3,fddb6b6,1,1,0,0,appworld_gmail_forward_caterer_bill_to_manager_with_note,,,,4328f162836dcd7b
test_challenge,c1091c7_1,c1091c7,0,0,0,0,unsupported,,,gmail_email,765e8c36fe81e80e
test_challenge,c1091c7_2,c1091c7,0,0,0,0,unsupported,,,gmail_email,765e8c36fe81e80e
test_challenge,c1091c7_3,c1091c7,0,0,0,0,unsupported,,,gmail_email,765e8c36fe81e80e
test_challenge,321ec38_1,321ec38,0,0,0,0,unsupported,,,gmail_email,56a0542c45671fc8
test_challenge,321ec38_2,321ec38,0,0,0,0,unsupported,,,gmail_email,c5c58dbdbd8f7aee
test_challenge,321ec38_3,321ec38,0,0,0,0,unsupported,,,gmail_email,cefcc6b29615529e
test_challenge,0de03ad_1,0de03ad,1,1,0,0,appworld_gmail_star_threads_by_relationship,,,,b92d8a15770ab675
test_challenge,0de03ad_2,0de03ad,1,1,0,0,appworld_gmail_star_threads_by_relationship,,,,6a1819b637328038
test_challenge,0de03ad_3,0de03ad,1,1,0,0,appworld_gmail_star_threads_by_relationship,,,,a60b5e8cc3c9321e
test_challenge,ac62177_1,ac62177,0,0,0,0,unsupported,,,gmail_email,b5118dd8b463fab9
test_challenge,ac62177_2,ac62177,0,0,0,0,unsupported,,,gmail_email,6b2366b5e3e96797
test_challenge,ac62177_3,ac62177,0,0,0,0,unsupported,,,gmail_email,507e8d0f7b051999
test_challenge,4441ee9_1,4441ee9,1,1,0,0,appworld_gmail_reply_weekly_manager_tasks_by_star_state,,,,64073ba73a457736
test_challenge,4441ee9_2,4441ee9,1,1,0,0,appworld_gmail_reply_weekly_manager_tasks_by_star_state,,,,cb56480952fc42fe
test_challenge,4441ee9_3,4441ee9,1,1,0,0,appworld_gmail_reply_weekly_manager_tasks_by_star_state,,,,71e966c18d3d46f9
test_challenge,96bf160_1,96bf160,0,0,0,0,unsupported,,,gmail_email,03828b1a5a13c9fe
test_challenge,96bf160_2,96bf160,0,0,0,0,unsupported,,,gmail_email,3e5dbdeca13a350d
test_challenge,96bf160_3,96bf160,0,0,0,0,unsupported,,,gmail_email,70083f96bdf3d96e
test_challenge,adb1060_1,adb1060,0,0,0,0,unsupported,,,gmail_email,0e6fa9bbe151b6da
test_challenge,adb1060_2,adb1060,0,0,0,0,unsupported,,,gmail_email,bcc722bf43d8d931
test_challenge,adb1060_3,adb1060,0,0,0,0,unsupported,,,gmail_email,899a5b61a8deb4c2
test_challenge,9126bf0_1,9126bf0,0,0,0,0,unsupported,,,gmail_email,7dff64cb5514669e
test_challenge,9126bf0_2,9126bf0,0,0,0,0,unsupported,,,gmail_email,4443a1abf32ffe3f
test_challenge,9126bf0_3,9126bf0,0,0,0,0,unsupported,,,gmail_email,df7a2237f1834226
test_challenge,f37e804_1,f37e804,0,0,0,0,unsupported,,,gmail_email,c955ced862755c48
test_challenge,f37e804_2,f37e804,0,0,0,0,unsupported,,,gmail_email,d6344315cfbb5e0a
test_challenge,f37e804_3,f37e804,0,0,0,0,unsupported,,,gmail_email,2c0632662a7f19fe
test_challenge,18670a5_1,18670a5,0,0,0,0,unsupported,,,gmail_email,83fe459cdb1e2007
test_challenge,18670a5_2,18670a5,0,0,0,0,unsupported,,,gmail_email,12817ecb4a73f65f
test_challenge,18670a5_3,18670a5,0,0,0,0,unsupported,,,gmail_email,115a354449832e72
test_challenge,143527e_1,143527e,1,1,0,0,appworld_spotify_reply_liked_song_recommendations_email,,,,a90218c680b7087d
test_challenge,143527e_2,143527e,1,1,0,0,appworld_spotify_reply_liked_song_recommendations_email,,,,47d6c15c7099929f
test_challenge,143527e_3,143527e,1,1,0,0,appworld_spotify_reply_liked_song_recommendations_email,,,,7222ae42a3832b26
test_challenge,1b988ac_1,1b988ac,1,1,0,0,appworld_spotify_update_song_recommendation_draft_from_library,,,,df6087c351c17eae
test_challenge,1b988ac_2,1b988ac,1,1,0,0,appworld_spotify_update_song_recommendation_draft_from_library,,,,8d25af7c39e915de
test_challenge,1b988ac_3,1b988ac,1,1,0,0,appworld_spotify_update_song_recommendation_draft_from_library,,,,32218663fa3a6a63
test_challenge,9a16324_1,9a16324,0,0,0,0,unsupported,,,spotify_music,a540aedb9ad6edcf
test_challenge,9a16324_2,9a16324,0,0,0,0,unsupported,,,spotify_music,a540aedb9ad6edcf
test_challenge,9a16324_3,9a16324,0,0,0,0,unsupported,,,spotify_music,a540aedb9ad6edcf
test_challenge,b71318e_1,b71318e,1,1,0,0,appworld_venmo_pay_coworkers_and_email,,,,40f4de4758f3d7ae
test_challenge,b71318e_2,b71318e,1,1,0,0,appworld_venmo_pay_coworkers_and_email,,,,46c562b4b8b2ae0f
test_challenge,b71318e_3,b71318e,1,1,0,0,appworld_venmo_pay_coworkers_and_email,,,,319d178f26d01554
test_challenge,a676f2a_1,a676f2a,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,10655e483dffd437
test_challenge,a676f2a_2,a676f2a,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,da535527b4b5a148
test_challenge,a676f2a_3,a676f2a,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,ecebc9630700ed2f
test_challenge,7238049_1,7238049,1,1,0,0,appworld_venmo_send_to_named_user_with_optional_signup,,,,5e903c96db9a245a
test_challenge,7238049_2,7238049,1,1,0,0,appworld_venmo_send_to_named_user_with_optional_signup,,,,5af6753d0d64be68
test_challenge,7238049_3,7238049,1,1,0,0,appworld_venmo_send_to_named_user_with_optional_signup,,,,70cf77e652986b5a
test_challenge,8a13317_1,8a13317,1,1,0,0,appworld_spotify_playlist_from_workout_email,,,,243e50d0efa5dabf
test_challenge,8a13317_2,8a13317,1,1,0,0,appworld_spotify_playlist_from_workout_email,,,,13cfd3acef6e1272
test_challenge,8a13317_3,8a13317,1,1,0,0,appworld_spotify_playlist_from_workout_email,,,,b49d5c7831ee5aa0
test_challenge,7574325_1,7574325,1,1,0,0,appworld_venmo_change_password,,,,7b62fe6798c7aa27
test_challenge,7574325_2,7574325,1,1,0,0,appworld_venmo_change_password,,,,30d47cd4c009f4f9
test_challenge,7574325_3,7574325,1,1,0,0,appworld_venmo_change_password,,,,5469f3ff35be2eb4
test_challenge,fb05fed_1,fb05fed,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,c4d76ebeff738bf3
test_challenge,fb05fed_2,fb05fed,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,c19735188ee6948b
test_challenge,fb05fed_3,fb05fed,0,0,0,0,unsupported,,,amazon_purchase_or_product_search,25b39689ca18276b
test_challenge,8d42650_1,8d42650,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,f7df7976a77512af
test_challenge,8d42650_2,8d42650,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,ce8586cd0e88193f
test_challenge,8d42650_3,8d42650,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,54a8648570b9b6b8
test_challenge,988af8e_1,988af8e,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,6b9a777bfe3dce42
test_challenge,988af8e_2,988af8e,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,6b9a777bfe3dce42
test_challenge,988af8e_3,988af8e,0,0,0,0,unsupported,,,splitwise_vacation_or_expense,6b9a777bfe3dce42
